Date,Open,High,Low,Close,Volume,Symbol,Company,Close_pct_change,Volume_pct_change,SMA_7,EMA_30,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,RSI_14,BBL_20_2.0,BBM_20_2.0,BBU_20_2.0,BBB_20_2.0,BBP_20_2.0,ATRr_14,CDLDOJI,CDLENGULFING,CDLHAMMER
2024-09-09,220.33506702469683,220.7840757397734,216.23409233980905,220.42486572265625,67180000.0,AAPL,Apple Inc.,0.0004074826106588,0.3873572475889557,223.297119140625,221.76395235113236,0.7489225882134747,-0.8859457912016437,1.6348683794151184,46.711964893309165,217.62812336417736,223.99101943969723,230.35391551521707,5.681384987162718,0.2197696084679785,4.944169792634408,0,0,1
2024-09-12,222.01136566399225,223.059062794204,219.33725854525207,222.28077697753903,37498200.0,AAPL,Apple Inc.,0.0004940179393138,-0.1589899320655525,221.0135737827846,221.7011909066815,0.3343900145150371,-0.6837526360648771,1.0181426505799145,50.645316064346446,218.57708218609125,224.24146804809567,229.9058539101001,5.052041365328126,0.3269281861862058,4.860466965154434,0,0,1
2024-09-16,216.0644583037111,216.7429728995392,213.4502168549942,215.844955444336,59357400.0,AAPL,Apple Inc.,-0.0277752767781798,0.6144381041488742,220.3849596296038,221.34209053834877,-0.2589797946741328,-0.903480744767828,0.6445009500936952,39.14197886188412,216.90628407705665,223.64528045654296,230.3842768360293,6.026504441077001,-0.0787453036739521,4.943389762545384,0,0,1
2024-09-17,215.27619443719672,216.42366284814068,214.0289395447448,216.3139038085937,45519300.0,AAPL,Apple Inc.,0.002172616743775,-0.2331318420281212,219.81050545828683,221.0176913944936,-0.6403369653644972,-1.027870332366554,0.3875333670020567,40.21082037924429,215.79345080061788,223.19127883911133,230.5891068776048,6.6291371929691065,0.035176068250554,4.761341199142477,0,1,0
2024-09-26,226.80083714120576,227.99819881641105,224.9149883158055,227.0203552246093,36636700.0,AAPL,Apple Inc.,0.005080185816134,-0.1340622614261369,226.00116620744976,222.924865414295,1.2470745765202764,0.5238131828284199,0.7232613936918565,57.18880557043786,215.31848289311503,223.16683349609372,231.01518409907243,7.033617388415434,0.7454988266613017,4.715899255424811,0,0,1
2024-10-11,228.79644988971887,228.9062089337624,226.8407474391105,227.05029296875,31759200.0,AAPL,Apple Inc.,-0.0065054006028547,0.1268721060194795,226.0824192592076,224.8915452141444,1.1488780937945648,0.0205471494366049,1.12833094435796,53.07525621235509,217.4355358644821,225.42586288452148,233.41618990456084,7.089095206553607,0.6016497873087376,4.393645731976063,0,-1,0
2024-10-16,231.09139869260773,231.61024577942743,229.3352540132801,231.27099609375,34082200.0,AAPL,Apple Inc.,-0.0088518538330456,-0.4736453574748963,229.328133719308,226.1459478589425,1.9368450655429967,0.5006196609640188,1.436225404578978,57.51943444605574,222.0987853023356,227.57762756347657,233.05646982461755,4.814921677318926,0.8370573886082531,4.470134334572911,0,0,1
2024-10-21,233.9351372634737,236.32987592195377,233.9351372634737,235.960678100586,36254500.0,AAPL,Apple Inc.,0.0062979196256327,-0.2191830976815308,232.0763680594308,227.59258889559868,2.643442220397702,0.7455289622132679,1.8979132581844345,63.419998955151314,221.35138009450657,228.5799217224121,235.80846335031765,6.324738912706337,1.0105287316656462,4.221441145609627,0,1,0
2024-11-13,223.76397540644064,226.4010754152989,222.5153482196322,224.8727569580078,48566200.0,AAPL,Apple Inc.,0.0039691401279571,0.2021842503273652,224.53165544782365,226.73180497174403,-1.0403472426903306,-0.5475943505346705,-0.4927528921556601,46.24301035287791,219.0472698137997,228.26814498901368,237.48902016422767,8.078985506854478,0.3158858044118861,3.995407283197857,0,1,0
2024-11-21,228.6286329426038,229.907225938216,225.4621162861244,228.2690277099609,42108300.0,AAPL,Apple Inc.,-0.0020960211419174,0.1972925481097311,227.20162527901783,227.04018741907203,-0.0650264008953627,0.3431558863031252,-0.408182287198488,52.5338947004454,220.02673744001024,226.65788955688475,233.28904167375927,5.851243148728149,0.6214825210370485,4.032694322002378,0,0,1
2024-11-22,227.80952873867184,230.4666110292765,227.80952873867184,229.61753845214844,38168300.0,AAPL,Apple Inc.,0.005907550208261,-0.0935682513898684,227.8794512067522,227.20646813088345,0.1475970960036647,0.4446235065617222,-0.2970264105580574,55.09860747350051,220.1048072518413,226.59367599487305,233.0825447379048,5.727316717504992,0.7330038237036811,3.934436304995306,0,1,0
2024-12-09,241.56440918324205,246.96847124510987,241.48449521514056,246.47900390625,44649200.0,AAPL,Apple Inc.,0.0161011790505334,0.2109702581460568,241.9068821498326,233.5942233915484,4.442526671956131,1.496484178416479,2.946042493539652,77.12041161789142,218.74986072421817,233.171630859375,247.59340099453183,12.370089862136403,0.96136406703761,3.621528392727416,0,1,0
2024-12-11,247.6876707672576,250.5245479203196,245.98952569372008,246.2192840576172,45205800.0,AAPL,Apple Inc.,-0.0051660845568571,0.2245982641108714,244.38130405970983,235.24788186004892,4.938435154279119,1.2959211248261897,3.6425140294529297,73.82349433564339,220.3466486390133,235.45911560058596,250.57158256215857,12.836595366482408,0.8560030431957857,3.636723300902197,0,-1,0
2025-01-03,243.0927276611328,243.911819160746,241.624340886356,243.0927276611328,40244100.0,AAPL,Apple Inc.,-0.0020094712887972,-0.2780122962216118,251.52916608537947,245.1352293542465,3.1736969242118107,-1.6732576874372809,4.846954611649092,45.36379433803747,239.96175511437488,249.61255645751956,259.2633578006642,7.732624896846559,0.1622130865320309,4.275860975303346,1,0,1
2025-01-14,234.49217517741417,235.8606656353981,232.21468051006943,233.02378845214844,39435300.0,AAPL,Apple Inc.,-0.0047781761691134,-0.20542527105199,239.42247445242745,242.88885873786592,-1.332718276500913,-2.7519449750670164,1.419226698566104,33.48806153602118,232.920112527422,247.5942756652832,262.2684388031443,11.85339450876384,0.0035326009310514,4.705925544031042,0,-1,0
2025-02-04,227.00041910872287,232.87396618357337,226.40107197135944,232.54432678222656,45067300.0,AAPL,Apple Inc.,0.0210078724669466,-0.3831745897050913,234.2966809953962,235.71909443342147,-2.461375928439196,0.512895352446074,-2.97427128088527,46.8603756292306,219.5367986749864,233.0108085632324,246.4848184514784,11.565137232326752,0.4826895710751719,6.569719562728384,0,1,0
2025-02-18,244.1499938964844,245.17999267578125,241.83999633789065,244.47000122070312,48822500.0,AAPL,Apple Inc.,-0.0005314999164695,0.1938150732830923,236.44571358816964,236.0777986996554,0.8278911956424793,1.9676235161445643,-1.1397323205020853,60.45296808515469,218.8896065001329,232.6152328491211,246.34085919810929,11.801141465134316,0.9318479925856326,5.888873001872329,0,0,1
2025-02-24,244.92999267578125,248.8600006103516,244.4199981689453,247.1000061035156,51326400.0,AAPL,Apple Inc.,0.0063123723579472,-0.035170891810502,244.8500017438616,238.3755829625429,2.6686855615853062,1.8444456422078812,0.8242399193774248,63.02191842817718,224.1192132505379,237.1862663269043,250.2533194032707,11.018389284273818,0.8793410694313966,5.241821492476118,0,1,0
2025-02-28,236.9499969482422,242.08999633789065,230.1999969482422,241.83999633789065,56833400.0,AAPL,Apple Inc.,0.0191318720090476,0.3810067649002759,243.57428632463728,239.103850231418,1.9188629475952157,0.2458067436048983,1.6730562039903172,53.47695614149748,224.9289927246614,238.31166381835936,251.6943349120573,11.231234660757682,0.6318246744176811,5.882830066854565,0,1,0
2025-03-05,235.4199981689453,236.5500030517578,229.22999572753903,235.7400054931641,47227600.0,AAPL,Apple Inc.,-0.0008052693108766,-0.1221325660199895,239.4628557477679,238.63464397401052,0.6006376533997297,-0.7333101237248842,1.333947777124614,45.64998957905359,226.7690165883009,238.9944274902344,251.21983839216787,10.230707912579286,0.3668992795753147,6.07826583438626,0,0,1
2024-03-19,171.92712417909684,173.60595864229393,171.92712417909684,173.345458984375,7625600.0,ABBV,AbbVie Inc.,0.0065550661261333,-0.1100945267825883,173.34820120675224,170.02038332324247,2.129124543946517,-0.5746093973792954,2.703733941325813,56.84852666646335,169.37442874065937,172.47080307006837,175.56717739947737,3.590606959893452,0.6412387233028076,2.884658841441453,0,1,0
2024-04-03,174.36818597048338,175.2172610812886,170.3929974471395,171.0973358154297,5893000.0,ABBV,AbbVie Inc.,-0.018595427402414,0.302665900349264,173.52876499720983,171.46084635869676,1.146257521251954,-0.3581240760635202,1.5043815973154742,47.1618608120089,170.2794751499162,173.1568145751953,176.03415400047442,3.3233914961280213,0.142120991762059,2.659672145513673,0,-1,0
2024-04-11,163.25308670972183,163.41710991489845,161.35232556372677,161.63214111328125,3307000.0,ABBV,AbbVie Inc.,-0.0089332127268528,0.0233004301141814,164.2620391845703,168.70156277909751,-1.9407697321985893,-1.4205015376051535,-0.5202681945934358,32.769880384519816,160.57301205712972,169.94867782592777,179.32434359472578,11.033525990006446,0.0564828718444874,3.101882593553855,0,-1,0
2024-04-17,159.85968473411052,160.43427548246086,158.96373211326363,159.9570770263672,4792200.0,ABBV,AbbVie Inc.,0.0105205330076927,-0.0182533341527871,160.37331063406808,166.31036714450426,-3.2159396343356264,-1.2184387581138831,-1.9975008762217432,35.14850803481559,154.70366518206114,167.03420715332032,179.3647491245795,14.764091956255408,0.2130243689430291,3.117518953269655,0,0,1
2024-05-13,157.064697265625,158.3209894476177,156.5972469667328,157.064697265625,3505900.0,ABBV,AbbVie Inc.,0.0032970205562301,-0.0010257871491665,157.48067365373885,160.83801693290349,-2.3208351192060377,0.0969474902470088,-2.4177826094530466,40.60504869792599,153.6014928062497,159.16045227050782,164.71941173476594,6.985352686495463,0.311497545686591,2.950639638162655,1,0,0
2024-05-14,157.42502183703428,158.0093458550654,155.54547249832694,157.36659240722656,4025000.0,ABBV,AbbVie Inc.,0.0019221069206341,0.1480646909495422,157.17460196358817,160.6140540602792,-2.1964260724184896,0.1770852296276457,-2.373511302046136,41.58055527524856,153.51186086760242,159.11419372558595,164.71652658356948,7.041902079013153,0.3440291426214535,2.9157629392952447,0,0,1
2024-05-30,150.60797721618636,152.34145297549756,149.56595104760078,152.22459411621094,4311100.0,ABBV,AbbVie Inc.,0.0098197421243464,0.0133035609354801,153.6339176722935,157.88601631534772,-2.4335559761863976,-0.5070122421586285,-1.926543734027769,36.006655232751335,150.57894245345832,156.68343048095704,162.78791850845576,7.792129657565346,0.1347903096328055,2.7828342538993502,0,1,0
2024-06-21,168.18623748499238,168.41022194785262,165.15752115335388,165.93661499023438,12308100.0,ABBV,AbbVie Inc.,-0.0101085275608047,1.1048482257374943,164.83335658482142,161.5820567090018,2.089237476054421,0.7931766269488723,1.2960608491055492,60.10718844111732,149.1643246604193,160.28429718017577,171.40426969993223,13.875311200643049,0.7541516087389755,3.059815387304414,0,-1,0
2024-06-27,166.8130705486052,167.07601785151746,163.36560033477414,164.5731964111328,5382000.0,ABBV,AbbVie Inc.,-0.0126204234863996,-0.0348092752999408,166.6016126360212,162.69904093151965,2.0262624814251358,0.2109162007999769,1.8153462806251583,53.95225646517908,154.7227121241504,163.11726760864258,171.51182309313475,10.292663195698845,0.5867186359766082,3.017531474077169,0,-1,0
2024-07-08,162.18722169788273,163.3363883617759,161.29126905585267,162.16775512695312,3500200.0,ABBV,AbbVie Inc.,-0.0043646415878864,-0.414515832260007,163.3934260777065,162.8009018909502,0.6011969461093258,-0.6885173779097471,1.289714324019073,48.40664243128522,160.06140663972317,164.65451049804688,169.24761435637058,5.579080517661476,0.2292946722087277,3.167303175139482,1,0,0
2024-08-08,183.70677970978213,187.43163671641904,183.70677970978213,187.126953125,5744600.0,ABBV,AbbVie Inc.,0.015412494517657,-0.0954810266099827,184.2487291608538,174.98881941560748,5.315000656370785,0.5691079680544249,4.74589268831636,67.82610807294462,161.7771515395883,176.70966567993165,191.642179820275,16.90061953644361,0.8488122410988997,4.537842346284946,0,1,0
2024-08-12,186.81244886398213,187.2940309623248,184.473357238438,186.9107208251953,4808300.0,ABBV,AbbVie Inc.,0.001316245628012,0.4995477935443631,184.9619620186942,176.46267762778697,5.319018345923325,0.3633813360696916,4.955637009853634,67.12365226640685,164.87486672033558,178.8399040222168,192.804941324098,15.617361660120745,0.7889651000750036,4.303891774095002,0,0,1
2024-08-16,190.5471423239296,190.91077710048373,188.96481816612007,190.56678771972656,3674900.0,ABBV,AbbVie Inc.,0.0025853390683627,-0.2214029958261827,188.42425537109372,179.5469193491598,5.443791526708168,0.2176718735095288,5.226119653198639,71.20969428942715,171.13460131313042,182.948046875,194.7614924368696,12.914535862677075,0.8224605727780934,3.89819154909381,0,0,1
2024-08-22,193.62332129865325,194.1442092068458,191.99186869761795,192.99432373046875,3676700.0,ABBV,AbbVie Inc.,-0.0008141640851098,-0.1349755317146621,191.8191659109933,182.7188319450966,5.517433532887026,0.0792221883631505,5.438211344523875,72.21561491489778,178.3195234110225,186.91761474609376,195.51570608116504,9.199872731899344,0.8533754613415383,3.5788137776194686,0,-1,0
2024-08-26,194.16387657573804,194.56683214077745,192.69949976089,194.0459442138672,4182300.0,ABBV,AbbVie Inc.,-0.0005568182532647,-0.1139758066224604,193.0252184186663,184.13977238884476,5.368223409151199,-0.0616495689891722,5.429872978140371,73.2903155392953,179.9797848764108,188.28814315795896,196.5965014395072,8.825152919563415,0.8465065456249976,3.333266994823484,0,0,1
2024-08-28,192.1589477222844,192.8567341784953,190.69455593929408,192.0410003662109,3910200.0,ABBV,AbbVie Inc.,-0.0026541529295452,0.561269714513875,193.1024387904576,185.15724272116944,4.800413234327664,-0.4516411696560212,5.252054403983685,66.20678362167247,181.4940212038705,189.23262252807615,196.9712238522819,8.178929426460337,0.6814525468155566,3.23191446316358,0,0,1
2024-09-16,192.45379019233624,192.78794186954576,191.1171684870133,192.3653259277344,3235700.0,ABBV,AbbVie Inc.,0.0078265549344183,0.1904271366027741,192.029772077288,188.9952075467484,2.0449512185936958,-0.8371486187805259,2.8820998373742213,56.4499686988756,189.5415529065791,192.58154830932617,195.6215437120732,3.1570993477154787,0.4644370545106127,3.4317799492305943,0,0,1
2024-09-19,190.1048592301439,190.82232105637155,188.6601428731084,190.2915954589844,3929300.0,ABBV,AbbVie Inc.,0.0035243795199415,0.2139458724666336,190.74369594029017,189.1805140798271,1.2692335683234433,-0.9179593399735024,2.1871929082969457,51.43242555809712,188.62954866041133,192.11274795532228,195.5959472502332,3.626203187433453,0.2385804913605389,3.407682919769508,0,0,1
2024-09-23,190.37021579345685,190.9599075497979,188.8960013990886,190.4979858398437,3178000.0,ABBV,AbbVie Inc.,0.0018607224340911,-0.7274723013068981,190.5597664969308,189.32367317427716,0.9714400270582076,-0.7975988674732819,1.7690388945314894,51.97347591057671,188.3208696186965,191.78743743896484,195.2540052592332,3.615010311998766,0.3140161009425568,3.1958433452518182,0,0,1
2024-09-25,190.6650718043084,191.22528050225245,187.67733707139536,187.97216796875,5589300.0,ABBV,AbbVie Inc.,-0.0116273714752708,0.3039309459932346,189.8338928222656,189.2883732373267,0.550535956337086,-0.8261102075626416,1.3766461638997276,45.00387859523425,187.6784467396286,191.3653205871582,195.0521944346878,3.853230915839209,0.0398333712066385,3.24499961016316,0,-1,0
2024-10-03,193.48572150193,193.6626350284208,191.3923472477655,192.0901336669922,3453800.0,ABBV,AbbVie Inc.,-0.0069607616465677,0.1720112660762156,191.6001390729632,190.28944886624905,0.9450254340011952,-0.0079508339455444,0.9529762679467396,54.18449650173738,187.504746809289,191.31372299194337,195.12269917459773,3.981916323707491,0.6019185521012848,3.208971076059143,0,-1,0
2024-10-09,189.53484360041844,191.5397686519921,188.650305933398,191.4021759033203,4478900.0,ABBV,AbbVie Inc.,0.0090151275050958,0.0135551029644716,191.63243538992745,190.35964461315933,0.4545582358364584,-0.2681383509641037,0.7226965868005621,52.35925965028705,187.83572019989464,190.9156852722168,193.99565034453892,3.226518625675612,0.5789766474099541,3.0531819702510306,0,1,0
2024-10-15,192.9108103136772,194.4166145673319,189.4336064962557,190.067626953125,6553500.0,ABBV,AbbVie Inc.,-0.0115404261694512,0.8084108281133586,190.79874529157365,190.51919702690805,0.2949595072633428,-0.2149466843082665,0.5099061915716094,47.881441460467485,187.84978041356064,190.92414169311525,193.99850297266983,3.22050553931124,0.3607003760933504,2.987604780756043,0,-1,0
2024-10-16,188.67079358549708,189.25527811721705,186.9668607922281,188.6807098388672,5576000.0,ABBV,AbbVie Inc.,-0.0072969665402297,-0.1491569390402075,190.5700204031808,190.40058495026025,0.0805308602857337,-0.3435002650287005,0.4240311253144343,44.02225909803798,187.69723788055936,190.87701263427732,194.0567873879953,3.3317524303573207,0.1546449095423966,2.995687745463036,1,0,1
2024-10-17,188.7599469971591,189.8298593282705,186.6993918960257,186.8083648681641,4419000.0,ABBV,AbbVie Inc.,-0.0099233513182247,-0.2074964131994261,190.1580614362444,190.16882881593148,-0.2377473748700254,-0.5294228001475678,0.2916754252775424,39.404855197369685,187.0652866989824,190.70285110473637,194.3404155104903,3.81490301238984,-0.0353150902856726,3.005314875881941,0,-1,0
2024-10-22,184.5793894235603,187.33341720967965,184.4902187231359,186.99658203125,4210400.0,ABBV,AbbVie Inc.,0.0119009548193742,-0.0636272656510619,188.1047079903739,189.4664653482594,-0.9069948903857324,-0.6854863556297377,-0.2215085347559947,42.8052893455309,185.2063387163916,190.10604553222657,195.0057523480616,5.15470910156238,0.1826888201833498,2.931976971469758,0,1,0
2024-10-25,187.90798343021103,188.10612710342863,185.42143754022555,186.0950927734375,4017400.0,ABBV,AbbVie Inc.,-0.0094911064023667,-0.4041057284404759,186.54229954310827,188.96443405258748,-1.0823821192872742,-0.4612405270007427,-0.6211415922865315,42.00731831423716,184.3213098097422,189.710213470459,195.0991171311758,5.681195083949392,0.1645773496217383,2.8174428956202795,0,-1,0
2024-12-06,174.3557941827632,175.0888864865145,172.53298723511378,174.5440216064453,4839600.0,ABBV,AbbVie Inc.,0.0001135725987702,-0.1110539656882554,178.0495365687779,179.58389379883263,-2.418877955309057,0.6945936850791448,-3.1134716403882017,42.057033622592975,158.58942317864145,174.13685989379883,189.6842966089562,17.856571807530372,0.5130941749468431,4.036609529779353,0,0,1
2024-12-11,174.31617011699882,174.35578978171276,172.21596509740326,172.7410125732422,9492200.0,ABBV,AbbVie Inc.,-0.0074002495011905,1.3210582942097029,175.05349949428015,178.54385392105738,-2.438975887543449,0.3234280591512855,-2.762403946694735,39.45539917599155,162.09867450566716,173.22495880126954,184.3512430968719,12.84605217700399,0.4782521183546142,3.816615051105692,0,-1,0
2024-12-17,168.98643132527087,174.85112445039474,168.61989272877574,173.74159240722656,7664700.0,ABBV,AbbVie Inc.,0.0218493179267629,-0.0604567351892031,172.68299865722656,176.96819061414968,-2.5586949567154136,0.125244405554044,-2.6839393622694576,44.52544317485968,165.4383771231,174.3305335998535,183.22269007660705,10.201490574409606,0.4668842313916428,3.845673633286788,0,1,0
2025-01-23,170.4600067138672,170.69000244140625,168.47999572753906,170.6699981689453,7116200.0,ABBV,AbbVie Inc.,0.0086879506336681,-0.2481563655573164,171.85714285714286,174.65941095694873,-1.3927025228185528,-0.5303762508636565,-0.8623262719548963,42.35653283617142,169.36759960195525,175.07622528076172,180.7848509595682,6.521303129139104,0.1140728644921734,3.510035930360872,0,0,1
2025-02-03,183.17999267578125,191.6600036621093,182.1499938964844,190.13999938964844,9830000.0,ABBV,AbbVie Inc.,0.0339315154989972,-0.175909391950236,178.13713945661272,176.22601642455,1.5318761925422564,1.6756846801894134,-0.1438084876471571,70.47718534426281,165.9654737090861,175.56060943603515,185.1557451629842,10.930852607281482,1.2597281773026603,4.739389223274044,0,1,0
2025-02-07,193.1600036621093,193.8600006103516,190.44000244140625,190.6000061035156,3805900.0,ABBV,AbbVie Inc.,-0.0122816764377636,-0.1701770451770451,187.85142735072543,179.76528315610884,4.153902810218796,2.113884784741999,2.040018025476797,67.43670141730021,162.13373744716722,178.19262084960937,194.25150425205152,18.02418453230506,0.8863090895852503,4.476100753131574,0,-1,0
2025-02-11,189.8000030517578,191.92999267578125,188.259994506836,191.8300018310547,3977000.0,ABBV,AbbVie Inc.,0.0078281260997765,0.0790351900588761,191.0828574044364,181.1818762075032,4.519268753248497,1.6186481090224474,2.9006206442260494,68.52357619919087,162.34650879967606,179.86999893188477,197.39348906409347,19.484616930302764,0.8412563025098257,4.278832328617243,0,1,0
2025-02-18,192.0,197.0200042724609,190.6699981689453,196.25,6065500.0,ABBV,AbbVie Inc.,0.017524783369019,0.5251829314290024,192.6199994768415,184.17629660249867,5.079877758686763,0.9935786538136931,4.08629910487307,72.59698025020406,165.4004831941079,184.1224983215332,202.8445134489585,20.336477397488988,0.8238834494023448,4.197066232320051,0,1,0
2025-03-04,214.47000122070312,215.6600036621093,207.6699981689453,207.759994506836,7554000.0,ABBV,AbbVie Inc.,-0.0175903219966758,0.0766204891397297,206.3599984305245,194.38646161493784,7.192094937830717,0.7033086408301319,6.488786297000585,72.42464134580042,184.7852545317465,198.39199981689453,211.99874510204253,13.717030220680597,0.8442408339989576,4.3175782042039135,0,-1,0
2024-03-26,169.69000244140625,170.0,167.32000732421875,167.38999938964844,2747700.0,ABNB,"Airbnb, Inc.",-0.0035716773849384,-0.1456422374926153,165.682856968471,159.72996892103205,3.964513999482904,-0.0168358993665069,3.9813498988494103,62.08261612416418,155.21631085561185,163.08199920654295,170.9476875574741,9.646298658589838,0.7738476272452043,4.2233345961557225,0,-1,0
2024-04-29,164.75,165.5,161.27999877929688,162.25,2312600.0,ABNB,"Airbnb, Inc.",-0.0120562368571446,-0.1802488391053135,160.6999969482422,160.46995941823045,0.3476935468114277,0.3625367374522454,-0.0148431906408177,52.61326710965072,154.67443893180433,160.18449935913085,165.69455978645738,6.879642473986278,0.6874299445633599,4.400065794856836,0,-1,0
2024-05-10,147.75,148.1199951171875,144.6300048828125,146.32000732421875,5524800.0,ABNB,"Airbnb, Inc.",-0.0049642687003693,-0.626768270438977,155.87428719656808,158.26886206159335,-2.1092832413667963,-1.3664732189864497,-0.7428100223803467,33.25449822967975,148.91623986010242,158.0740005493164,167.23176123853037,11.586675427192604,-0.1417504029637681,4.843353254460998,0,-1,0
2024-05-14,149.39999389648438,149.39999389648438,146.30999755859375,146.6999969482422,4167400.0,ABNB,"Airbnb, Inc.",-0.0162945608194664,-0.2620805666223993,152.70142909458704,156.9709189259044,-2.973804710333553,-1.50343490441674,-1.470369805916813,35.71647013350821,146.23371050169732,157.25250015258788,168.27128980347845,14.014136042604893,0.0211586962505988,4.631011555455949,0,-1,0
2024-05-31,145.77999877929688,146.42999267578125,142.57000732421875,144.92999267578125,3778600.0,ABNB,"Airbnb, Inc.",-0.0040545050807928,0.0564486817457432,144.61285618373327,150.42907704661494,-3.410137237915165,0.237058838570181,-3.6471960764853466,40.37996667999651,136.59784925573356,148.5015007019043,160.40515214807502,16.031691787500005,0.3499826695080207,3.5941867301258585,0,-1,0
