,Date,Open,High,Low,Close,Adj Close,Volume,Symbol,Close_pct_change,Volume_pct_change,7_Day_MA
0,2024-01-19,16.399999618530273,16.56999969482422,16.170000076293945,16.420000076293945,16.420000076293945,15287700.0,SNAP,1.3171701090460564,10.904397181774772,127.15368055183286
1,2024-01-22,16.59000015258789,17.139999389648438,16.44499969482422,16.610000610351562,16.610000610351562,19540600.0,SNAP,1.157128703865995,27.819096397757683,127.15368055183286
2,2024-01-23,16.639999389648438,16.639999389648438,16.170000076293945,16.329999923706055,16.329999923706055,17034500.0,SNAP,-1.6857355590403023,-12.825092371779778,127.15368055183286
3,2024-01-24,16.670000076293945,16.719999313354492,16.219999313354492,16.31999969482422,16.31999969482422,17403900.0,SNAP,-0.06123838902973855,2.1685403152426064,127.15368055183286
4,2024-01-25,16.469999313354492,16.510000228881836,16.204999923706055,16.290000915527344,16.290000915527344,14223000.0,SNAP,-0.18381605305046733,-18.27693792770586,127.15368055183286
5,2024-01-26,16.979999542236328,16.989999771118164,16.239999771118164,16.25,16.25,27636400.0,SNAP,-0.2455550231996284,94.30781129157,127.15368055183286
6,2024-01-29,16.299999237060547,16.899999618530273,16.094999313354492,16.889999389648438,16.889999389648438,18698300.0,SNAP,3.9384577824519207,-32.34176665557019,16.444285801478795
7,2024-01-30,16.700000762939453,16.844999313354492,16.329999923706055,16.469999313354492,16.469999313354492,36009400.0,SNAP,-2.486679049564411,92.58114374034004,16.4514285496303
8,2024-01-31,16.030000686645508,16.600000381469727,15.81999969482422,15.890000343322754,15.890000343322754,14822100.0,SNAP,-3.5215482344401416,-58.8382477908546,16.348571368626185
9,2024-02-01,16.09000015258789,16.110000610351562,15.770000457763672,15.869999885559082,15.869999885559082,16179100.0,SNAP,-0.1258682022123203,9.155247906841812,16.28285707746233
10,2024-02-02,16.674999237060547,17.110000610351562,16.110000610351562,17.049999237060547,17.049999237060547,35675400.0,SNAP,7.435408695719059,120.50299460414982,16.387142726353236
11,2024-02-05,17.200000762939453,17.4950008392334,16.299999237060547,16.75,16.75,37737700.0,SNAP,-1.7595263958045004,5.780734063248061,16.452856881277903
12,2024-02-06,16.780000686645508,17.5,16.770000457763672,17.450000762939453,17.450000762939453,88330600.0,SNAP,4.179109032474337,134.06460913092212,16.624285561697825
13,2024-02-07,12.029999732971191,12.390000343322754,11.081000328063965,11.40999984741211,11.40999984741211,185977600.0,SNAP,-34.613184248995445,110.54719429054032,15.841428484235491
14,2024-02-08,11.289999961853027,11.5,10.81999969482422,11.100000381469728,11.100000381469728,87847300.0,SNAP,-2.7169103425771834,-52.764580250524794,15.074285779680524
15,2024-02-09,11.260000228881836,11.279999732971191,10.93000030517578,11.109999656677246,11.109999656677246,54218100.0,SNAP,0.09008355733222118,-38.2814269761279,14.391428538731166
16,2024-02-12,11.279999732971191,12.079999923706056,11.199999809265137,11.640000343322754,11.640000343322754,65823300.0,SNAP,4.770483375550527,21.404660067394477,13.787142889840263
17,2024-02-13,11.239999771118164,11.619999885559082,11.015000343322754,11.140000343322754,11.140000343322754,40428100.0,SNAP,-4.295532519351031,-38.58086726128893,12.942857333592006
18,2024-02-14,11.34000015258789,11.449999809265137,11.18000030517578,11.399999618530272,11.399999618530272,24167900.0,SNAP,2.3339251992335885,-40.22004496872225,12.178571564810616
19,2024-02-15,11.420000076293944,11.800000190734863,11.380000114440918,11.600000381469728,11.600000381469728,24335900.0,SNAP,1.754392716069586,0.6951369378390249,11.342857224600655
20,2024-02-16,11.34000015258789,11.4399995803833,10.989999771118164,11.170000076293944,11.170000076293944,43355200.0,SNAP,-3.7068990606473062,78.15326328592738,11.308571543012347
21,2024-02-20,11.0,11.140000343322754,10.869999885559082,10.949999809265137,10.949999809265137,37406100.0,SNAP,-1.969563702114141,-13.721768092408759,11.287142889840263
22,2024-02-21,10.829999923706056,10.960000038146973,10.6899995803833,10.739999771118164,10.739999771118164,25626000.0,SNAP,-1.9178086009580153,-31.492457112609973,11.234285763331822
23,2024-02-22,10.850000381469728,11.039999961853027,10.720000267028809,10.729999542236328,10.729999542236328,46990000.0,SNAP,-0.09311200274629838,83.36845391399359,11.104285648890905
24,2024-02-23,10.75,10.890000343322754,10.489999771118164,10.800000190734863,10.800000190734863,22975400.0,SNAP,0.6523825860662136,-51.10576718450734,11.055714198521205
25,2024-02-26,10.65999984741211,10.869999885559082,10.574999809265137,10.720000267028809,10.720000267028809,19388200.0,SNAP,-0.740740021233377,-15.613221097347596,10.958571434020996
26,2024-02-27,10.800000190734863,11.050000190734863,10.75,10.899999618530272,10.899999618530272,18059800.0,SNAP,1.6790983863599562,-6.851590142457786,10.858571325029645
27,2024-02-28,10.75,11.140000343322754,10.75,11.0,11.0,17656000.0,SNAP,0.9174347244905068,-2.2359051595255752,10.834285599844796
28,2024-02-29,11.050000190734863,11.196000099182127,10.9399995803833,11.020000457763672,11.020000457763672,19719300.0,SNAP,0.18182234330610392,11.68611236973267,10.844285692487444
29,2024-03-01,11.050000190734863,11.279999732971191,11.0,11.25,11.25,20639300.0,SNAP,2.0871100969355405,4.66548001196796,10.917142868041992
30,2024-03-04,11.260000228881836,11.270000457763672,10.699999809265137,11.029999732971191,11.029999732971191,21544900.0,SNAP,-1.9555579291449687,4.387745708430035,10.960000038146973
31,2024-03-05,10.850000381469728,11.649999618530272,10.75,11.43000030517578,11.43000030517578,42821200.0,SNAP,3.6264785302659197,98.75330124530632,11.050000054495674
32,2024-03-06,11.600000381469728,11.630000114440918,11.104999542236328,11.15999984741211,11.15999984741211,27088300.0,SNAP,-2.3622086662710484,-36.740913379354154,11.112857137407575
33,2024-03-07,11.449999809265137,12.020000457763672,11.449999809265137,11.850000381469728,11.850000381469728,45365300.0,SNAP,6.182800568923152,67.4719343775726,11.248571532113212
34,2024-03-08,12.0,12.645000457763672,11.989999771118164,12.390000343322754,12.390000343322754,43497800.0,SNAP,4.556961556705463,-4.116582498076726,11.447143009730748
35,2024-03-11,12.25,12.260000228881836,11.800000190734863,11.869999885559082,11.869999885559082,23993600.0,SNAP,-4.196936588818678,-44.83950912459941,11.568571499415807
36,2024-03-12,11.949999809265137,12.130000114440918,11.699999809265137,11.770000457763672,11.770000457763672,17197100.0,SNAP,-0.84245517067838,-28.32630368098159,11.642857279096331
37,2024-03-13,11.710000038146973,12.350000381469728,11.6899995803833,11.899999618530272,11.899999618530272,29908900.0,SNAP,1.104495800430061,73.91827691878281,11.767142977033343
38,2024-03-14,11.859999656677246,11.890000343322754,11.34000015258789,11.390000343322754,11.390000343322754,21971800.0,SNAP,-4.285708332405025,-26.53758580221941,11.761428696768624
39,2024-03-15,11.4399995803833,11.571999549865724,11.09000015258789,11.1899995803833,11.1899995803833,26630100.0,SNAP,-1.7559328964963594,21.201267078709975,11.765714372907366
40,2024-03-18,11.239999771118164,11.329999923706056,10.93000030517578,11.0600004196167,11.0600004196167,28446200.0,SNAP,-1.1617441076092416,6.819726550031735,11.652857235499791
41,2024-03-19,10.960000038146973,11.170000076293944,10.779999732971191,11.050000190734863,11.050000190734863,25976800.0,SNAP,-0.09041797922628714,-8.68094859770373,11.46142864227295
42,2024-03-20,11.029999732971191,11.380000114440918,10.970000267028809,11.199999809265137,11.199999809265137,28666800.0,SNAP,1.3574625877024404,10.3553940439161,11.365714345659528
43,2024-03-21,11.260000228881836,11.510000228881836,11.130000114440918,11.15999984741211,11.15999984741211,22605100.0,SNAP,-0.3571425226269853,-21.14536676573597,11.27857140132359
44,2024-03-22,11.149999618530272,11.43000030517578,11.062999725341797,11.399999618530272,11.399999618530272,25179900.0,SNAP,2.1505356128998177,11.390349965273327,11.20714282989502
45,2024-03-25,11.380000114440918,11.520000457763672,11.239999771118164,11.260000228881836,11.260000228881836,20246900.0,SNAP,-1.228064862571332,-19.591022998502773,11.188571384974889
46,2024-03-26,11.399999618530272,11.748000144958496,11.3100004196167,11.3100004196167,11.3100004196167,20825700.0,SNAP,0.4440514184592459,2.8587092345000897,11.205714362008232
47,2024-03-27,11.380000114440918,11.46500015258789,11.239999771118164,11.449999809265137,11.449999809265137,13358000.0,SNAP,1.2378371746619488,-35.85809840725642,11.261428560529437
48,2024-03-28,11.399999618530272,11.68000030517578,11.350000381469728,11.479999542236328,11.479999542236328,15281000.0,SNAP,0.2620064058596494,14.395867644857008,11.32285703931536
49,2024-04-01,11.479999542236328,11.609999656677246,11.199999809265137,11.25,11.25,13156600.0,SNAP,-2.0034804129576145,-13.902231529350173,11.329999923706055
50,2024-04-02,11.0,11.140000343322754,10.722000122070312,11.079999923706056,11.079999923706056,14452700.0,SNAP,-1.5111117892794956,9.851329370810081,11.318571363176618
51,2024-04-03,10.989999771118164,11.270000457763672,10.975000381469728,11.149999618530272,11.149999618530272,10552500.0,SNAP,0.631766203124684,-26.985961100693988,11.282857077462333
52,2024-04-04,11.220000267028809,11.380000114440918,10.979999542236328,11.020000457763672,11.020000457763672,15077800.0,SNAP,-1.1659117956430487,42.8836768538261,11.248571395874023
53,2024-04-05,10.899999618530272,11.149999618530272,10.890000343322754,11.0,11.0,14649300.0,SNAP,-0.18149234966302608,-2.8419265410073113,11.204285621643066
54,2024-04-08,11.0600004196167,11.359999656677246,11.020000457763672,11.109999656677246,11.109999656677246,14688900.0,SNAP,0.9999968788840574,0.2703200835534769,11.155714171273369
55,2024-04-09,11.109999656677246,11.289999961853027,11.100000381469728,11.229999542236328,11.229999542236328,12714100.0,SNAP,1.0801070141074343,-13.444165322113976,11.119999885559082
56,2024-04-10,11.020000457763672,11.1899995803833,10.859999656677246,10.880000114440918,10.880000114440918,20732500.0,SNAP,-3.116646857188665,63.06698861893489,11.067142759050641
57,2024-04-11,11.010000228881836,11.414999961853027,10.850000381469728,11.359999656677246,11.359999656677246,24554900.0,SNAP,4.411760452090707,18.43675388882189,11.107142720903669
58,2024-04-12,11.18000030517578,11.229999542236328,10.829999923706056,10.850000381469728,10.850000381469728,21646400.0,SNAP,-4.489430375182691,-11.844886356694595,11.064285687037877
59,2024-04-15,10.859999656677246,10.869999885559082,10.270000457763672,10.34000015258789,10.34000015258789,24598600.0,SNAP,-4.7004627737418865,13.638295513341703,10.96714278629848
60,2024-04-16,10.279999732971191,10.43000030517578,10.083000183105469,10.40999984741211,10.40999984741211,24221400.0,SNAP,0.6769796304761044,-1.5334206011724194,10.882857050214495
61,2024-04-17,10.489999771118164,11.449999809265137,10.432000160217283,10.899999618530272,10.899999618530272,54242200.0,SNAP,4.707010358314023,123.94328981809473,10.852857044764928
62,2024-04-18,11.170000076293944,11.779999732971191,11.06999969482422,11.630000114440918,11.630000114440918,55108200.0,SNAP,6.697252490446215,1.5965429130824438,10.909999983651298
63,2024-04-19,11.649999618530272,11.880000114440918,11.114999771118164,11.15999984741211,11.15999984741211,30256600.0,SNAP,-4.041274827204955,-45.096011119942226,10.949999945504326
64,2024-04-22,11.529999732971191,11.75,10.875,11.140000343322754,11.140000343322754,24949800.0,SNAP,-0.17920702834053337,-17.53931373650708,10.918571472167969
65,2024-04-23,11.289999961853027,11.6850004196167,11.140000343322754,11.390000343322754,11.390000343322754,26017900.0,SNAP,2.2441651013938024,4.280996240450818,10.99571432386126
66,2024-04-24,11.324999809265137,11.479999542236328,10.960000038146973,11.079999923706056,11.079999923706056,32755900.0,SNAP,-2.7216892912424795,25.897555144727292,11.101428576878138
67,2024-04-25,10.630000114440918,11.545000076293944,10.539999961853027,11.399999618530272,11.399999618530272,75962200.0,SNAP,2.888083908191774,131.90387075305517,11.242857115609306
68,2024-04-26,14.479999542236328,14.9399995803833,13.779999732971191,14.550000190734863,14.550000190734863,159811900.0,SNAP,27.631584891322134,110.38345387574347,11.76428576878139
69,2024-04-29,14.350000381469728,14.869999885559082,14.029999732971191,14.489999771118164,14.489999771118164,51922300.0,SNAP,-0.4123740125784092,-67.51036687505749,12.17285714830671
70,2024-04-30,14.479999542236328,15.359999656677246,14.380999565124512,15.050000190734863,15.050000190734863,56020000.0,SNAP,3.864737256469164,7.891984754142256,12.728571483067103
71,2024-05-01,15.100000381469728,16.198999404907227,14.93000030517578,15.859999656677246,15.859999656677246,46850500.0,SNAP,5.3820561838998415,-16.36826133523741,13.402857099260602
72,2024-05-02,16.020000457763672,16.309999465942383,15.710000038146973,16.299999237060547,16.299999237060547,28833500.0,SNAP,2.774272319722626,-38.45636652757174,14.104285512651716
73,2024-05-03,16.530000686645508,16.530000686645508,16.040000915527344,16.25,16.25,23896800.0,SNAP,-0.3067438000050049,-17.121403922520685,14.842856952122279
74,2024-05-06,16.389999389648438,16.969999313354492,16.09000015258789,16.84000015258789,16.84000015258789,32504100.0,SNAP,3.6307701697716244,36.01863010947073,15.619999885559082
75,2024-05-07,16.780000686645508,17.290000915527344,16.735000610351562,17.139999389648438,17.139999389648438,24966200.0,SNAP,1.7814681374242358,-23.190612876529425,15.989999771118164
76,2024-05-08,16.389999389648438,16.979999542236328,16.329999923706055,16.739999771118164,16.739999771118164,31749000.0,SNAP,-2.3337201445400857,27.167931042769823,16.311428342546737
77,2024-05-09,16.709999084472656,16.760000228881836,16.114999771118164,16.549999237060547,16.549999237060547,36751800.0,SNAP,-1.1350091795426898,15.757346688084661,16.52571392059326
78,2024-05-10,16.579999923706055,16.600000381469727,15.84000015258789,16.010000228881836,16.010000228881836,26519500.0,SNAP,-3.262834036689788,-27.841629525628676,16.547142573765345
79,2024-05-13,15.979999542236328,16.079999923706055,15.65999984741211,15.760000228881836,15.760000228881836,28884200.0,SNAP,-1.561524025146499,8.91683478195291,16.469999858311244
80,2024-05-14,15.710000038146973,15.890000343322754,15.380000114440918,15.619999885559082,15.619999885559082,29917500.0,SNAP,-0.8883270386391806,3.577388329952025,16.37999984196254
81,2024-05-15,15.975000381469728,16.274999618530273,15.529999732971191,16.209999084472656,16.209999084472656,27499600.0,SNAP,3.77720360586582,-8.081891869307256,16.28999968937465
82,2024-05-16,16.030000686645508,16.174999237060547,15.75,16.020000457763672,16.020000457763672,21863100.0,SNAP,-1.172107572115666,-20.496661769625735,16.12999984196254
83,2024-05-17,16.010000228881836,16.2549991607666,15.93000030517578,16.049999237060547,16.049999237060547,12200000.0,SNAP,0.18725829238248615,-44.198215257671606,16.031428337097168
84,2024-05-20,16.170000076293945,16.649999618530273,16.170000076293945,16.43000030517578,16.43000030517578,22173600.0,SNAP,2.3676080135741406,81.75081967213116,16.0142856325422
85,2024-05-21,16.25,16.25200080871582,15.520000457763672,15.630000114440918,15.630000114440918,19987400.0,SNAP,-4.869142884208266,-9.859472525886638,15.959999901907784
86,2024-05-22,15.65999984741211,15.920000076293944,15.550999641418455,15.90999984741211,15.90999984741211,12894400.0,SNAP,1.791425021887827,-35.48735703493201,15.98142841884068
87,2024-05-23,15.960000038146973,15.970000267028809,15.119999885559082,15.18000030517578,15.18000030517578,16728700.0,SNAP,-4.588306406269826,29.736164536542997,15.918571335928778
88,2024-05-24,15.329999923706056,15.489999771118164,15.149999618530272,15.220000267028809,15.220000267028809,9973000.0,SNAP,0.26350435473569966,-40.383891157113226,15.777142933436803
