Date,Open,High,Low,Close,Volume,Symbol,Company,Close_pct_change,Volume_pct_change,SMA_7,EMA_30,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,RSI_14,BBL_20_2.0,BBM_20_2.0,BBU_20_2.0,BBB_20_2.0,BBP_20_2.0,ATRr_14
2024-03-11,747.3543831637338,751.914720003419,722.9230889563607,729.6295166015625,3968900.0,LLY,Eli Lilly and Company,-0.0364368220780803,-0.0183036928937149,,,,,,,,,,,,
2024-03-12,736.1769780833383,751.090034617973,733.246008790151,750.07666015625,2701700.0,LLY,Eli Lilly and Company,0.0280240081979212,-0.3192824208218902,,,,,,,,,,,,
2024-03-13,752.1133937547855,755.859076957124,740.8962950895775,752.947998046875,2357500.0,LLY,Eli Lilly and Company,0.0038280592413406,-0.1274012658696376,,,,,,,,,,,,
2024-03-14,760.0121266358468,763.0424262263516,744.5625167226476,755.8193359375,2647500.0,LLY,Eli Lilly and Company,0.0038134610863873,0.1230116648992576,,,,,,,,,,,,
2024-03-15,750.5039078674093,755.9783496513571,742.8834359060929,749.3016967773438,3729300.0,LLY,Eli Lilly and Company,-0.0086232765559932,0.4086118980169972,,,,,,,,,,,,
2024-03-18,757.3593861938466,764.7115815906942,753.3553713996511,757.7368774414062,2521400.0,LLY,Eli Lilly and Company,0.0112573889800879,-0.3238945646636098,,,,,,,,,,,,
2024-03-19,753.5441061002663,768.8546044928165,750.1263096281024,767.7915649414062,2557100.0,LLY,Eli Lilly and Company,0.013269365394952,0.0141588006662964,751.9005214146206,,,,,,,,,,,
2024-03-20,765.1387844680862,768.1690840317119,751.7557648908179,767.8710327148438,2038000.0,LLY,Eli Lilly and Company,0.000103501753687,-0.2030034022916584,757.3635951450893,,,,,,,,,,,
2024-03-21,769.0036897164329,775.5014510002724,753.9812969081491,765.287841796875,3013200.0,LLY,Eli Lilly and Company,-0.003364094760595,0.4785083415112856,759.53662109375,,,,,,,,,,,
2024-03-22,765.029511295793,771.9843250348457,762.3270984935195,765.6355590820312,1979700.0,LLY,Eli Lilly and Company,0.0004543614391414,-0.3429908403026682,761.3491298130581,,,,,,,,,,,
2024-03-25,766.1224216558898,773.4647327670154,763.1915128151182,768.1492919921875,1806600.0,LLY,Eli Lilly and Company,0.0032831977046234,-0.0874374905288679,763.1105521065848,,,,,,,,,,,
2024-03-26,769.2023946968003,773.3057395636037,764.0359496192569,769.8978881835938,2099000.0,LLY,Eli Lilly and Company,0.0022763754515366,0.1618509908114691,766.0528651646206,,,,,,,,,,,
2024-03-27,773.6832240157147,780.1909297469061,762.4263454564565,773.1566162109375,2297700.0,LLY,Eli Lilly and Company,0.0042326756279744,0.0946641257741782,768.2556849888393,,,,,,,,,,,
2024-03-28,775.2828614526136,788.5466598628058,771.4279028974536,772.9381103515625,3209400.0,LLY,Eli Lilly and Company,-0.0002826152616346,0.3967880924402662,768.9909057617188,,,,,,,,,,,
2024-04-01,770.9907825717521,772.4810998061047,748.9539656767311,755.6405029296875,2921300.0,LLY,Eli Lilly and Company,-0.0223790329267208,-0.0897675577989655,767.2436872209821,,,,,54.350669750530294,,,,,,16.318576730930115
2024-04-02,750.1958756365522,760.1313235865384,748.6360030314648,759.0285034179688,2596800.0,LLY,Eli Lilly and Company,0.0044836141990081,-0.1110806832574539,766.3494960239956,,,,,57.5281626329593,,,,,,15.80511701996949
2024-04-03,760.7473354459347,782.1681593337014,760.4691137886514,770.9808349609375,3044900.0,LLY,Eli Lilly and Company,0.0157468810316692,0.1725585335797905,767.1131068638393,,,,,66.41082838342712,,,,,,16.55949225345221
2024-04-04,776.4950231632179,782.8140145203068,762.8636168776279,763.1219482421875,2354000.0,LLY,Eli Lilly and Company,-0.01019336196489,-0.2269040034155472,766.3949148995536,,,,,57.84445354036913,,,,,,16.89762956888648
2024-04-05,760.528686180109,781.6316280389212,758.1641054167673,779.1477661132812,2111900.0,LLY,Eli Lilly and Company,0.0210003367194566,-0.1028462192013593,767.716326032366,,,,,67.14992530130256,,,,,,17.534747725335524
