Date,Open,High,Low,Close,Volume,Symbol,Company,Close_pct_change,Volume_pct_change,SMA_7,EMA_30,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,RSI_14,BBL_20_2.0,BBM_20_2.0,BBU_20_2.0,BBB_20_2.0,BBP_20_2.0,ATRr_14
2024-03-11,25.699212600852707,26.71551242476297,25.699212600852707,26.69669342041016,52600100.0,PFE,Pfizer Inc.,0.0422483946771656,0.1467386683468028,,,,,,,,,,,,
2024-03-12,26.64023214290177,26.668463342893286,26.122672707009208,26.35792732238769,48758200.0,PFE,Pfizer Inc.,-0.0126894403246011,-0.0730397850954656,,,,,,,,,,,,
2024-03-13,26.62141288419164,26.997819906241933,26.527310679966508,26.555540084838867,39273000.0,PFE,Pfizer Inc.,0.0074972800415655,-0.1945354832623025,,,,,,,,,,,,
2024-03-14,26.58377108669581,26.612002286208305,26.13208266359743,26.470848083496094,36428000.0,PFE,Pfizer Inc.,-0.0031892404022739,-0.0724416265627785,,,,,,,,,,,,
2024-03-15,26.310874134299155,26.61200153606004,26.21677372827721,26.292055130004883,75719200.0,PFE,Pfizer Inc.,-0.0067543341613858,1.078598879982431,,,,,,,,,,,,
2024-03-18,26.357925801673275,26.37674660058176,25.981518797754468,26.08502960205078,36226500.0,PFE,Pfizer Inc.,-0.0078740717273881,-0.5215678454077697,,,,,,,,,,,,
2024-03-19,26.0379811083438,26.141493714283182,25.708624285232343,26.00033950805664,29026600.0,PFE,Pfizer Inc.,-0.0032466934209453,-0.1987467737705823,26.35120473589216,,,,,,,,,,,
2024-03-20,25.85918649339053,26.10385150499819,25.60511108193063,26.066211700439453,34468000.0,PFE,Pfizer Inc.,0.0025335127782619,0.1874625343650307,26.26113591875349,,,,,,,,,,,
2024-03-21,26.113261979232107,26.386158191173823,26.000338975533747,26.0285701751709,29633700.0,PFE,Pfizer Inc.,-0.0014440734887425,-0.1402547290240222,26.21408489772252,,,,,,,,,,,
2024-03-22,25.8497762205598,26.197953837402803,25.72744461157998,25.74626541137696,28789000.0,PFE,Pfizer Inc.,-0.0108459574188686,-0.0285047091655783,26.0984742300851,,,,,,,,,,,
2024-03-25,25.63334169302352,25.859185899741988,25.50159968781697,25.812135696411133,31110600.0,PFE,Pfizer Inc.,0.0025584403788934,0.0806419118413281,26.004372460501536,,,,,,,,,,,
2024-03-26,25.83095787788074,26.00033969584544,25.699214070774456,25.96269989013672,38220300.0,PFE,Pfizer Inc.,0.0058330777234569,0.2285298258471388,25.95732171194894,,,,,,,,,,,
2024-03-27,26.075618142776943,26.29205373172733,25.91564674310724,26.141490936279297,34247600.0,PFE,Pfizer Inc.,0.0068864581456915,-0.1039421459276876,25.96538761683873,,,,,,,,,,,
2024-03-28,26.17913318131442,26.46143979526797,26.08503097666324,26.113262176513672,40466700.0,PFE,Pfizer Inc.,-0.0010798450568269,0.1815922867587802,25.981519426618302,,,,,,,,,,,
2024-04-01,26.12267119986775,26.22618379901424,25.953287599391743,26.08502960205078,26596600.0,PFE,Pfizer Inc.,-0.001081158465459,-0.342753424420573,25.984207698277064,,,,,39.56008386695582,,,,,,0.40355261156769057
2024-04-02,25.943877256469023,26.11326085731412,25.793314454573427,25.92505645751953,32451500.0,PFE,Pfizer Inc.,-0.0061327568713464,0.2201371603889219,25.96942002432687,,,,,34.29678079607947,,,,,,0.39465231304452536
2024-04-03,25.88741723292634,26.11326144081624,25.595702022091498,25.614521026611328,36828600.0,PFE,Pfizer Inc.,-0.0119781969006332,0.1348812843782258,25.95059939793178,,,,,26.833533929819396,,,,,,0.40729360895445055
2024-04-04,25.699212265584578,25.78390406604307,25.068729859310324,25.078140258789062,41922700.0,PFE,Pfizer Inc.,-0.0209404957158875,0.1383191324133961,25.84574290684291,,,,,19.101564716743884,,,,,,0.4379951198659045
2024-04-05,24.99344891528565,25.125192715546525,24.795835907169657,25.08755111694336,39839500.0,PFE,Pfizer Inc.,0.000375261405239,-0.0496914559415304,25.720721653529576,,,,,19.539626133438375,,,,,,0.427459873679331
2024-04-08,25.03109268203532,25.23811610773409,24.955811273158464,25.01227188110352,24431400.0,PFE,Pfizer Inc.,-0.0030006609847622,-0.3867543518367449,25.559404645647323,,,,,18.668779905476438,25.044749772588073,25.95658197402954,26.868414175471006,7.025826453989869,-0.017809138256584527,0.4137340538721125
2024-04-09,25.19106338587376,25.802724996303105,25.07814038640441,25.20047378540039,45193600.0,PFE,Pfizer Inc.,0.0075243826387101,0.849816220110186,25.42900630405971,,,,,27.382435657680702,24.97964120139894,25.88177099227905,26.78390078315916,6.97115967179549,0.12239512885723858,0.4485511434473666
2024-04-10,24.955811153947792,25.02168216204409,24.617043918194994,24.76760673522949,44541600.0,PFE,Pfizer Inc.,-0.0171769409518672,-0.0144268214968491,25.240803037370956,,,,,21.63979698241592,24.806526891562875,25.802254962921143,26.79798303427941,7.718147679644037,-0.019543566889851507,0.46076057417690797
