Date,Open,High,Low,Close,Volume,Symbol,Company,Close_pct_change,Volume_pct_change,SMA_7,EMA_30,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,RSI_14,BBL_20_2.0,BBM_20_2.0,BBU_20_2.0,BBB_20_2.0,BBP_20_2.0,ATRr_14
2024-03-11,18.26000022888184,18.280000686645508,17.549999237060547,17.799999237060547,11269600.0,LYFT,"Lyft, Inc.",-0.0278536452079348,-0.3124897052812669,,,,,,,,,,,,
2024-03-12,17.799999237060547,17.860000610351562,17.368999481201172,17.700000762939453,13949700.0,LYFT,"Lyft, Inc.",-0.0056178920453485,0.2378167814296869,,,,,,,,,,,,
2024-03-13,17.690000534057617,18.479999542236328,17.600000381469727,18.26000022888184,11757500.0,LYFT,"Lyft, Inc.",0.0316383865426108,-0.1571503329820712,,,,,,,,,,,,
2024-03-14,18.63999938964844,18.88999938964844,17.579999923706055,17.809999465942383,11401900.0,LYFT,"Lyft, Inc.",-0.0246440721412308,-0.0302445247714224,,,,,,,,,,,,
2024-03-15,17.700000762939453,17.834999084472656,17.18000030517578,17.229999542236328,12413400.0,LYFT,"Lyft, Inc.",-0.0325659708645794,0.0887132846280005,,,,,,,,,,,,
2024-03-18,17.450000762939453,18.040000915527344,17.200000762939453,17.950000762939453,14484100.0,LYFT,"Lyft, Inc.",0.0417876517604174,0.1668116712584788,,,,,,,,,,,,
2024-03-19,17.670000076293945,18.18000030517578,17.309999465942383,18.15999984741211,12300900.0,LYFT,"Lyft, Inc.",0.0116991128438408,-0.1507308013614929,17.844285692487443,,,,,,,,,,,
2024-03-20,18.18000030517578,19.290000915527344,18.06999969482422,19.200000762939453,16033800.0,LYFT,"Lyft, Inc.",0.0572687733626577,0.3034656000780431,18.044285910470144,,,,,,,,,,,
2024-03-21,19.420000076293945,20.81999969482422,19.38999938964844,20.280000686645508,26211700.0,LYFT,"Lyft, Inc.",0.0562499937911831,0.6347777819356608,18.41285732814244,,,,,,,,,,,
2024-03-22,20.209999084472656,20.670000076293945,19.82999992370605,20.15999984741211,14507400.0,LYFT,"Lyft, Inc.",-0.0059172009452849,-0.4465296031924675,18.684285845075333,,,,,,,,,,,
2024-03-25,20.239999771118164,20.39999961853028,19.5,19.520000457763672,9684300.0,LYFT,"Lyft, Inc.",-0.0317460017109371,-0.3324579180280408,18.928571701049805,,,,,,,,,,,
