Date,Open,High,Low,Close,Volume,Symbol,Company,Close_pct_change,Volume_pct_change,SMA_7,EMA_30,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,RSI_14,BBL_20_2.0,BBM_20_2.0,BBU_20_2.0,BBB_20_2.0,BBP_20_2.0,ATRr_14
2024-03-11,495.6439931955927,495.95313873552806,474.6917287890399,482.2608642578125,20428300.0,META,"Meta Platforms, Inc.",-0.0441941659442907,0.0997620483224945,,,,,,,,,,,,
2024-03-12,491.9043421088278,500.92945706495095,483.3977870371672,498.3764953613281,15448200.0,META,"Meta Platforms, Inc.",0.0334168337053788,-0.2437843579739871,,,,,,,,,,,,
2024-03-13,494.02847931297975,499.6031120437849,489.6804465591492,494.2079772949219,12090700.0,META,"Meta Platforms, Inc.",-0.0083641947507657,-0.2173392369337528,,,,,,,,,,,,
2024-03-14,498.8851261238584,499.9721267832912,486.8183749280552,490.478271484375,12620000.0,META,"Meta Platforms, Inc.",-0.0075468344945819,0.0437774487829489,,,,,,,,,,,,
2024-03-15,487.6660096906227,490.47823604438105,479.977178020624,482.7695007324219,29141700.0,META,"Meta Platforms, Inc.",-0.0157168445579116,1.3091679873217117,,,,,,,,,,,,
2024-03-18,490.55803236870526,496.0528983580825,485.47204318250544,495.6141052246094,11755300.0,META,"Meta Platforms, Inc.",0.0266060811064092,-0.5966158460213371,,,,,,,,,,,,
2024-03-19,486.8283017669424,495.2650413448604,479.95722399037857,494.8760986328125,10903100.0,META,"Meta Platforms, Inc.",-0.0014890750364386,-0.0724949597202964,491.2261875697545,,,,,,,,,,,
2024-03-20,498.1271715899645,506.8032726379858,493.80908557541954,504.130615234375,11711100.0,META,"Meta Platforms, Inc.",0.0187006740214972,0.0741073639607083,494.3504377092634,,,,,,,,,,,
2024-03-21,513.2953820823078,513.624431278809,504.6192811724909,506.3644714355469,9712500.0,META,"Meta Platforms, Inc.",0.0044311060143278,-0.1706586059379563,495.4915771484375,,,,,,,,,,,
2024-03-22,505.60654769094856,508.5683860811608,502.9538548537801,508.179443359375,8117000.0,META,"Meta Platforms, Inc.",0.0035843192526574,-0.1642728442728442,497.4875008719308,,,,,,,,,,,
2024-03-25,504.39988805944944,505.8259505229309,498.8651234985178,501.6374816894531,8380600.0,META,"Meta Platforms, Inc.",-0.0128733299927984,0.032475052359246,499.0816737583705,,,,,,,,,,,
2024-03-26,503.74169445106367,508.5983047664013,493.8489454067389,494.527099609375,11205400.0,META,"Meta Platforms, Inc.",-0.0141743437036069,0.3370641720163234,500.7613307407924,,,,,,,,,,,
2024-03-27,497.9277061069848,498.516111326027,486.7285902424968,492.5026550292969,9989700.0,META,"Meta Platforms, Inc.",-0.0040936979625124,-0.1084923340532243,500.3168378557478,,,,,,,,,,,
2024-03-28,491.4854478014185,491.5353286388912,483.8165809854279,484.2453918457031,15212800.0,META,"Meta Platforms, Inc.",-0.0167659262326261,0.5228485339900097,498.7981654575893,,,,,,,,,,,
2024-04-01,485.86095449988574,496.0628181093431,480.4558378508283,489.9995422363281,9247000.0,META,"Meta Platforms, Inc.",0.0118827158451484,-0.3921566049642406,496.7794407435826,,,,,49.32995977267202,,,,,,11.92204320458501
2024-04-02,483.7667551182063,496.1625851475768,483.3179797266994,496.0030212402344,11081000.0,META,"Meta Platforms, Inc.",0.0122520094131246,0.1983345950037849,495.29923357282365,,,,,54.73844570218052,,,,,,12.020254560492637
2024-04-03,497.558727060726,505.8458853150474,497.3792290791321,505.3472595214844,12099200.0,META,"Meta Platforms, Inc.",0.0188390753303984,0.0918870138074181,494.89463588169644,,,,,61.60749316496842,,,,,,11.796304632711019
2024-04-04,515.0006307036361,528.543323855873,509.1766852777213,509.5157775878906,26476300.0,META,"Meta Platforms, Inc.",0.0082488189811367,1.188268645860883,496.02010672433033,,,,,64.21648387642195,,,,,,12.933075996007625
2024-04-05,515.439388045014,529.2413753821786,512.9961097327337,525.890625,19242000.0,META,"Meta Platforms, Inc.",0.0321380576076169,-0.2732368193440926,500.5006103515625,,,,,72.20652721288913,,,,,,13.591783669126904
2024-04-08,527.8253384062918,530.0292254134216,517.4638800207501,517.8228759765625,13260600.0,META,"Meta Platforms, Inc.",-0.0153411158897108,-0.3108512628624883,504.11778477260043,,,,,64.55802874075835,476.66189903081516,498.7374786376953,520.8130582445754,8.852584998095466,0.9322739805418079,13.494723953440467
2024-04-09,520.7946772560042,524.4246876440302,505.3472598986763,515.4793701171875,10881400.0,META,"Meta Platforms, Inc.",-0.004525690092303,-0.1794187291676092,508.5797816685268,,,,,62.48745403576358,478.53384481226533,500.3984039306641,522.2629630490628,8.738860454650183,0.8448724052668638,14.01068801777592
2024-04-10,507.89020617445374,521.1237221339409,504.409777873245,518.4012451171875,11418500.0,META,"Meta Platforms, Inc.",0.0056682675765196,0.049359457422758,512.6371677943638,,,,,64.03622154483752,478.20369619695344,501.399641418457,524.5955866399605,9.252477786335197,0.8664779239728799,14.255390954773919
2024-04-11,519.6776925833589,522.4201340924005,515.8681847103476,521.7220458984375,10369500.0,META,"Meta Platforms, Inc.",0.0064058503187029,-0.0918684590795638,516.3113141741071,,,,,65.7661619933876,478.2246289078656,502.7753448486328,527.3260607894,9.7660779082787,0.8858686055330698,13.571128120099965
2024-04-12,516.3270002800177,518.7602965451016,507.9301286712112,510.4930725097656,11944900.0,META,"Meta Platforms, Inc.",-0.0215229037702152,0.1519263223877718,517.0464303152902,,,,,55.963334954831936,479.6845761885643,503.77608489990234,527.8675936112404,9.564371725237779,0.6394057070137351,13.590404493780337
2024-04-15,515.2998333066029,517.1049171905591,495.9132896082773,498.8551940917969,13512900.0,META,"Meta Platforms, Inc.",-0.0227973287879359,0.131269412050331,515.5234898158482,,,,,47.980895425954536,482.34523938448945,504.5803695678711,526.8154997512528,8.813315588327034,0.37125833244832573,14.243669736172947
