Date,Open,High,Low,Close,Volume,Symbol,Company,Close_pct_change,Volume_pct_change,SMA_7,EMA_30,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,RSI_14,BBL_20_2.0,BBM_20_2.0,BBU_20_2.0,BBB_20_2.0,BBP_20_2.0,ATRr_14
2024-03-11,12.25,12.260000228881836,11.800000190734863,11.869999885559082,23993600.0,SNAP,Snap Inc.,-0.0419693658881867,-0.4483950912459941,,,,,,,,,,,,
2024-03-12,11.949999809265137,12.130000114440918,11.699999809265137,11.770000457763672,17197100.0,SNAP,Snap Inc.,-0.0084245517067838,-0.2832630368098159,,,,,,,,,,,,
2024-03-13,11.710000038146973,12.350000381469728,11.6899995803833,11.899999618530272,29908900.0,SNAP,Snap Inc.,0.0110449580043006,0.7391827691878281,,,,,,,,,,,,
2024-03-14,11.859999656677246,11.890000343322754,11.34000015258789,11.390000343322754,21971800.0,SNAP,Snap Inc.,-0.0428570833240502,-0.2653758580221941,,,,,,,,,,,,
2024-03-15,11.4399995803833,11.571999549865724,11.09000015258789,11.1899995803833,26630100.0,SNAP,Snap Inc.,-0.0175593289649635,0.2120126707870997,,,,,,,,,,,,
2024-03-18,11.239999771118164,11.329999923706056,10.93000030517578,11.0600004196167,28446200.0,SNAP,Snap Inc.,-0.0116174410760924,0.0681972655003173,,,,,,,,,,,,
2024-03-19,10.960000038146973,11.170000076293944,10.779999732971191,11.050000190734863,25976800.0,SNAP,Snap Inc.,-0.0009041797922628,-0.0868094859770373,11.46142864227295,,,,,,,,,,,
2024-03-20,11.029999732971191,11.380000114440918,10.970000267028809,11.199999809265137,28666800.0,SNAP,Snap Inc.,0.0135746258770244,0.103553940439161,11.365714345659528,,,,,,,,,,,
2024-03-21,11.260000228881836,11.510000228881836,11.130000114440918,11.15999984741211,22605100.0,SNAP,Snap Inc.,-0.0035714252262698,-0.2114536676573597,11.27857140132359,,,,,,,,,,,
2024-03-22,11.149999618530272,11.43000030517578,11.062999725341797,11.399999618530272,25179900.0,SNAP,Snap Inc.,0.0215053561289981,0.1139034996527332,11.20714282989502,,,,,,,,,,,
2024-03-25,11.380000114440918,11.520000457763672,11.239999771118164,11.260000228881836,20246900.0,SNAP,Snap Inc.,-0.0122806486257133,-0.1959102299850277,11.188571384974889,,,,,,,,,,,
2024-03-26,11.399999618530272,11.748000144958496,11.3100004196167,11.3100004196167,20825700.0,SNAP,Snap Inc.,0.0044405141845924,0.0285870923450008,11.205714362008232,,,,,,,,,,,
2024-03-27,11.380000114440918,11.46500015258789,11.239999771118164,11.449999809265137,13358000.0,SNAP,Snap Inc.,0.0123783717466194,-0.3585809840725642,11.261428560529437,,,,,,,,,,,
2024-03-28,11.399999618530272,11.68000030517578,11.350000381469728,11.479999542236328,15281000.0,SNAP,Snap Inc.,0.0026200640585964,0.14395867644857,11.32285703931536,,,,,,,,,,,
2024-04-01,11.479999542236328,11.609999656677246,11.199999809265137,11.25,13156600.0,SNAP,Snap Inc.,-0.0200348041295761,-0.1390223152935017,11.329999923706055,,,,,38.58224553118166,,,,,,0.39649924697452593
2024-04-02,11.0,11.140000343322754,10.722000122070312,11.079999923706056,14452700.0,SNAP,Snap Inc.,-0.0151111178927949,0.0985132937081008,11.318571363176618,,,,,33.78117337008142,,,,,,0.4104981459547126
2024-04-03,10.989999771118164,11.270000457763672,10.975000381469728,11.149999618530272,10552500.0,SNAP,Snap Inc.,0.0063176620312468,-0.2698596110069399,11.282857077462333,,,,,37.24405253648166,,,,,,0.3986188874893336
2024-04-04,11.220000267028809,11.380000114440918,10.979999542236328,11.020000457763672,15077800.0,SNAP,Snap Inc.,-0.0116591179564304,0.428836768538261,11.248571395874023,,,,,33.7175738794953,,,,,,0.3987566675529938
2024-04-05,10.899999618530272,11.149999618530272,10.890000343322754,11.0,14649300.0,SNAP,Snap Inc.,-0.0018149234966302,-0.0284192654100731,11.204285621643066,,,,,33.19678178476586,,,,,,0.3853006107666723
2024-04-08,11.0600004196167,11.359999656677246,11.020000457763672,11.109999656677246,14688900.0,SNAP,Snap Inc.,0.0099999687888405,0.0027032008355347,11.155714171273369,,,,,38.79595931893478,10.772139858434183,11.30499997138977,11.837860084345358,9.426981234924863,0.3170248532669046,0.38290815964043845
2024-04-09,11.109999656677246,11.289999961853027,11.100000381469728,11.229999542236328,12714100.0,SNAP,Snap Inc.,0.0108010701410743,-0.1344416532211397,11.119999885559082,,,,,44.2824316474133,10.807034367665048,11.272999954223632,11.738965540782216,8.266931401592018,0.453858811436177,0.36507918316082166
2024-04-10,11.020000457763672,11.1899995803833,10.859999656677246,10.880000114440918,20732500.0,SNAP,Snap Inc.,-0.0311664685718866,0.6306698861893489,11.067142759050641,,,,,34.553304638110674,10.79181836376206,11.228499937057496,11.665181510352932,7.778092812812028,0.10096802346546353,0.3655246127541505
2024-04-11,11.010000228881836,11.414999961853027,10.850000381469728,11.359999656677246,24554900.0,SNAP,Snap Inc.,0.044117604520907,0.1843675388882188,11.107142720903669,,,,,50.58722796619479,10.883614947692573,11.201499938964844,11.519384930237115,5.67575758611569,0.7493035564183749,0.3832430968249273
2024-04-12,11.18000030517578,11.229999542236328,10.829999923706056,10.850000381469728,21646400.0,SNAP,Snap Inc.,-0.0448943037518269,-0.1184488635669459,11.064285687037877,,,,,39.51116662473558,10.834295920638167,11.174499940872192,11.514703961106216,6.088935022312428,0.02308094539970141,0.3960559379802249
2024-04-15,10.859999656677246,10.869999885559082,10.270000457763672,10.34000015258789,24598600.0,SNAP,Snap Inc.,-0.0470046277374188,0.136382955133417,10.96714278629848,,,,,31.972331111121807,10.634261366724727,11.131999969482422,11.629738572240116,8.942483006148205,-0.2955981437912371,0.413583274272992
2024-04-16,10.279999732971191,10.43000030517578,10.083000183105469,10.40999984741211,24221400.0,SNAP,Snap Inc.,0.006769796304761,-0.0153342060117241,10.882857050214495,,-0.27753858877424875,,,33.838288010934455,10.510654666242043,11.099499940872192,11.688345215502341,10.61030276619611,-0.0854679685535007,0.407942839613936
